President,Date,Approve,Disapprove,Inaug,Days,Inflation,Unemployment Rate,Real GDP Growth (%)
Obama,2016-06-07,50,46,1/20/2009,2695,,,
Obama,2016-06-08,53,43,1/20/2009,2696,,,
Obama,2016-06-09,52,43,1/20/2009,2697,,,
Obama,2016-06-10,54,42,1/20/2009,2698,,,
Obama,2016-06-11,52,44,1/20/2009,2699,,,
Obama,2016-06-12,52,44,1/20/2009,2700,,,
Obama,2016-06-13,53,44,1/20/2009,2701,,,
Obama,2016-06-14,53,44,1/20/2009,2702,,,
Obama,2016-06-15,53,44,1/20/2009,2703,,,
Obama,2016-06-16,53,45,1/20/2009,2704,,,
Obama,2016-06-17,53,43,1/20/2009,2705,,,
Obama,2016-06-18,53,44,1/20/2009,2706,,,
Obama,2016-06-19,52,44,1/20/2009,2707,,,
Obama,2016-06-20,50,45,1/20/2009,2708,,,
Obama,2016-06-21,49,45,1/20/2009,2709,,,
Obama,2016-06-22,49,46,1/20/2009,2710,,,
Obama,2016-06-23,50,45,1/20/2009,2711,,,
Obama,2016-06-24,50,46,1/20/2009,2712,,,
Obama,2016-06-25,50,45,1/20/2009,2713,,,
Obama,2016-06-26,50,45,1/20/2009,2714,,,
Obama,2016-06-27,51,44,1/20/2009,2715,,,
Obama,2016-06-28,51,44,1/20/2009,2716,,,
Obama,2016-06-29,52,44,1/20/2009,2717,,,
Obama,2016-06-30,51,45,1/20/2009,2718,,,1.3
Obama,2016-07-01,51,45,1/20/2009,2719,240.628,4.8,
Obama,2016-07-02,51,45,1/20/2009,2720,,,
Obama,2016-07-03,51,44,1/20/2009,2721,,,
Obama,2016-07-05,50,45,1/20/2009,2723,,,
Obama,2016-07-06,50,45,1/20/2009,2724,,,
Obama,2016-07-07,51,45,1/20/2009,2725,,,
Obama,2016-07-08,51,45,1/20/2009,2726,,,
Obama,2016-07-09,51,45,1/20/2009,2727,,,
Obama,2016-07-10,51,46,1/20/2009,2728,,,
Obama,2016-07-11,49,47,1/20/2009,2729,,,
Obama,2016-07-12,48,48,1/20/2009,2730,,,
Obama,2016-07-14,47,48,1/20/2009,2732,,,
Obama,2016-07-15,49,47,1/20/2009,2733,,,
Obama,2016-07-16,49,46,1/20/2009,2734,,,
Obama,2016-07-17,51,44,1/20/2009,2735,,,
Obama,2016-07-18,49,46,1/20/2009,2736,,,
Obama,2016-07-19,49,47,1/20/2009,2737,,,
Obama,2016-07-20,49,47,1/20/2009,2738,,,
Obama,2016-07-22,49,47,1/20/2009,2740,,,
Obama,2016-07-23,49,47,1/20/2009,2741,,,
Obama,2016-07-24,49,48,1/20/2009,2742,,,
Obama,2016-07-25,50,46,1/20/2009,2743,,,
Obama,2016-07-26,51,45,1/20/2009,2744,,,
Obama,2016-07-27,51,46,1/20/2009,2745,,,
Obama,2016-07-28,52,44,1/20/2009,2746,,,
Obama,2016-07-29,53,43,1/20/2009,2747,,,
Obama,2016-07-30,54,42,1/20/2009,2748,,,
Obama,2016-07-31,54,43,1/20/2009,2749,,,2.9
Obama,2016-08-01,53,44,1/20/2009,2750,240.849,4.9,
Obama,2016-08-02,52,44,1/20/2009,2751,,,
Obama,2016-08-03,51,44,1/20/2009,2752,,,
Obama,2016-08-04,50,45,1/20/2009,2753,,,
Obama,2016-08-05,49,46,1/20/2009,2754,,,
Obama,2016-08-06,52,45,1/20/2009,2755,,,
Obama,2016-08-07,53,44,1/20/2009,2756,,,
Obama,2016-08-08,52,45,1/20/2009,2757,,,
Obama,2016-08-09,50,45,1/20/2009,2758,,,
Obama,2016-08-10,49,46,1/20/2009,2759,,,
Obama,2016-08-11,53,42,1/20/2009,2760,,,
Obama,2016-08-12,53,43,1/20/2009,2761,,,
Obama,2016-08-13,54,43,1/20/2009,2762,,,
Obama,2016-08-14,53,44,1/20/2009,2763,,,
Obama,2016-08-15,51,45,1/20/2009,2764,,,
Obama,2016-08-16,52,45,1/20/2009,2765,,,
Obama,2016-08-18,51,45,1/20/2009,2767,,,
Obama,2016-08-19,52,45,1/20/2009,2768,,,
Obama,2016-08-20,51,46,1/20/2009,2769,,,
Obama,2016-08-21,52,44,1/20/2009,2770,,,
Obama,2016-08-22,50,45,1/20/2009,2771,,,
Obama,2016-08-23,51,44,1/20/2009,2772,,,
Obama,2016-08-24,48,46,1/20/2009,2773,,,
Obama,2016-08-25,51,44,1/20/2009,2774,,,
Obama,2016-08-26,51,43,1/20/2009,2775,,,
Obama,2016-08-27,52,44,1/20/2009,2776,,,
Obama,2016-08-28,51,44,1/20/2009,2777,,,
Obama,2016-08-29,51,44,1/20/2009,2778,,,
Obama,2016-08-30,52,43,1/20/2009,2779,,,
Obama,2016-08-31,52,44,1/20/2009,2780,,,2.9
Obama,2016-09-01,52,44,1/20/2009,2781,241.428,5.0,
Obama,2016-09-02,51,45,1/20/2009,2782,,,
Obama,2016-09-03,52,44,1/20/2009,2783,,,
Obama,2016-09-04,52,44,1/20/2009,2784,,,
Obama,2016-09-05,52,44,1/20/2009,2785,,,
Obama,2016-09-06,51,45,1/20/2009,2786,,,
Obama,2016-09-08,50,46,1/20/2009,2788,,,
Obama,2016-09-09,50,46,1/20/2009,2789,,,
Obama,2016-09-10,50,45,1/20/2009,2790,,,
Obama,2016-09-11,51,45,1/20/2009,2791,,,
Obama,2016-09-12,50,46,1/20/2009,2792,,,
Obama,2016-09-13,53,44,1/20/2009,2793,,,
Obama,2016-09-14,52,45,1/20/2009,2794,,,
Obama,2016-09-15,54,43,1/20/2009,2795,,,
Obama,2016-09-16,53,45,1/20/2009,2796,,,
Obama,2016-09-17,52,44,1/20/2009,2797,,,
Obama,2016-09-18,51,45,1/20/2009,2798,,,
Obama,2016-09-19,51,45,1/20/2009,2799,,,
Obama,2016-09-20,53,44,1/20/2009,2800,,,
Obama,2016-09-21,52,45,1/20/2009,2801,,,
Obama,2016-09-22,52,44,1/20/2009,2802,,,
Obama,2016-09-23,53,42,1/20/2009,2803,,,
Obama,2016-09-24,54,41,1/20/2009,2804,,,
Obama,2016-09-25,54,41,1/20/2009,2805,,,
Obama,2016-09-26,51,44,1/20/2009,2806,,,
Obama,2016-09-27,50,45,1/20/2009,2807,,,
Obama,2016-09-28,51,45,1/20/2009,2808,,,
Obama,2016-09-29,52,44,1/20/2009,2809,,,
Obama,2016-09-30,53,44,1/20/2009,2810,,,2.9
Obama,2016-10-01,52,45,1/20/2009,2811,241.729,4.9,
Obama,2016-10-02,54,43,1/20/2009,2812,,,
Obama,2016-10-03,54,43,1/20/2009,2813,,,
Obama,2016-10-04,54,43,1/20/2009,2814,,,
Obama,2016-10-06,51,45,1/20/2009,2816,,,
Obama,2016-10-07,51,46,1/20/2009,2817,,,
Obama,2016-10-08,52,46,1/20/2009,2818,,,
Obama,2016-10-09,53,44,1/20/2009,2819,,,
Obama,2016-10-10,55,42,1/20/2009,2820,,,
Obama,2016-10-11,54,42,1/20/2009,2821,,,
Obama,2016-10-12,53,42,1/20/2009,2822,,,
Obama,2016-10-13,53,43,1/20/2009,2823,,,
Obama,2016-10-14,54,42,1/20/2009,2824,,,
Obama,2016-10-15,55,41,1/20/2009,2825,,,
Obama,2016-10-16,54,43,1/20/2009,2826,,,
Obama,2016-10-17,54,43,1/20/2009,2827,,,
Obama,2016-10-18,53,44,1/20/2009,2828,,,
Obama,2016-10-19,55,42,1/20/2009,2829,,,
Obama,2016-10-20,55,42,1/20/2009,2830,,,
Obama,2016-10-21,57,40,1/20/2009,2831,,,
Obama,2016-10-22,56,41,1/20/2009,2832,,,
Obama,2016-10-23,54,43,1/20/2009,2833,,,
Obama,2016-10-24,52,46,1/20/2009,2834,,,
Obama,2016-10-25,52,44,1/20/2009,2835,,,
Obama,2016-10-26,53,44,1/20/2009,2836,,,
Obama,2016-10-27,54,43,1/20/2009,2837,,,
Obama,2016-10-28,53,44,1/20/2009,2838,,,
Obama,2016-10-29,55,43,1/20/2009,2839,,,
Obama,2016-10-30,54,44,1/20/2009,2840,,,
Obama,2016-10-31,53,45,1/20/2009,2841,,,2.2
Obama,2016-11-02,51,47,1/20/2009,2843,,,
Obama,2016-11-03,49,48,1/20/2009,2844,,,
Obama,2016-11-04,51,46,1/20/2009,2845,,,
Obama,2016-11-05,53,44,1/20/2009,2846,,,
Obama,2016-11-06,56,41,1/20/2009,2847,,,
Obama,2016-11-07,56,42,1/20/2009,2848,,,
Obama,2016-11-08,56,42,1/20/2009,2849,,,
Obama,2016-11-09,56,42,1/20/2009,2850,,,
Obama,2016-11-10,58,40,1/20/2009,2851,,,
Obama,2016-11-11,57,40,1/20/2009,2852,,,
Obama,2016-11-12,57,41,1/20/2009,2853,,,
Obama,2016-11-13,57,40,1/20/2009,2854,,,
Obama,2016-11-14,57,40,1/20/2009,2855,,,
Obama,2016-11-15,56,40,1/20/2009,2856,,,
Obama,2016-11-16,56,41,1/20/2009,2857,,,
Obama,2016-11-17,56,42,1/20/2009,2858,,,
Obama,2016-11-18,58,40,1/20/2009,2859,,,
Obama,2016-11-19,56,41,1/20/2009,2860,,,
Obama,2016-11-20,57,40,1/20/2009,2861,,,
Obama,2016-11-21,56,42,1/20/2009,2862,,,
Obama,2016-11-22,55,42,1/20/2009,2863,,,
Obama,2016-11-23,55,42,1/20/2009,2864,,,
Obama,2016-11-25,56,40,1/20/2009,2866,,,
Obama,2016-11-26,56,40,1/20/2009,2867,,,
Obama,2016-11-27,57,39,1/20/2009,2868,,,
Obama,2016-11-28,57,39,1/20/2009,2869,,,
Obama,2016-11-29,57,40,1/20/2009,2870,,,
Obama,2016-12-01,54,43,1/20/2009,2872,241.432,4.7,
Obama,2016-12-02,53,45,1/20/2009,2873,,,
Obama,2016-12-03,53,44,1/20/2009,2874,,,
Obama,2016-12-04,54,42,1/20/2009,2875,,,
Obama,2016-12-05,54,42,1/20/2009,2876,,,
Obama,2016-12-06,55,41,1/20/2009,2877,,,
Obama,2016-12-08,56,41,1/20/2009,2879,,,
Obama,2016-12-09,59,39,1/20/2009,2880,,,
Obama,2016-12-10,58,40,1/20/2009,2881,,,
Obama,2016-12-11,59,39,1/20/2009,2882,,,
Obama,2016-12-12,56,41,1/20/2009,2883,,,
Obama,2016-12-13,57,40,1/20/2009,2884,,,
Trump,2017-01-21,45,45,1/20/2017,1,,,
Trump,2017-01-24,46,45,1/20/2017,4,,,
Trump,2017-01-27,42,50,1/20/2017,7,,,
Trump,2017-01-30,43,51,1/20/2017,10,,,
Trump,2017-02-02,43,52,1/20/2017,13,,,
Trump,2017-02-05,42,52,1/20/2017,16,,,
Trump,2017-02-08,43,52,1/20/2017,19,,,
Trump,2017-02-11,40,55,1/20/2017,22,,,
Trump,2017-02-14,40,53,1/20/2017,25,,,
Trump,2017-02-17,40,55,1/20/2017,28,,,
Trump,2017-02-20,41,53,1/20/2017,31,,,
Trump,2017-02-23,43,52,1/20/2017,34,,,
Trump,2017-02-26,42,54,1/20/2017,37,,,
Trump,2017-03-01,43,51,1/20/2017,40,243.801,4.4,
Trump,2017-03-04,43,50,1/20/2017,43,,,
Trump,2017-03-07,42,53,1/20/2017,46,,,
Trump,2017-03-10,44,49,1/20/2017,49,,,
Trump,2017-03-13,39,55,1/20/2017,52,,,
Trump,2017-03-16,41,54,1/20/2017,55,,,
Trump,2017-03-19,39,55,1/20/2017,58,,,
Trump,2017-03-22,39,56,1/20/2017,61,,,
Trump,2017-03-25,40,54,1/20/2017,64,,,
Trump,2017-03-28,35,59,1/20/2017,67,,,
Trump,2017-03-31,40,56,1/20/2017,70,,,2.0
Trump,2017-04-03,39,55,1/20/2017,73,,,
Trump,2017-04-06,40,54,1/20/2017,76,,,
Trump,2017-04-09,40,53,1/20/2017,79,,,
Trump,2017-04-12,40,54,1/20/2017,82,,,
Trump,2017-04-15,41,53,1/20/2017,85,,,
Trump,2017-04-19,43,50,1/20/2017,89,,,
Trump,2017-04-22,40,54,1/20/2017,92,,,
Trump,2017-04-25,39,56,1/20/2017,95,,,
Trump,2017-04-28,43,51,1/20/2017,98,,,
Trump,2017-05-01,42,54,1/20/2017,101,244.733,4.4,
Trump,2017-05-04,42,52,1/20/2017,104,,,
Trump,2017-05-07,42,53,1/20/2017,107,,,
Trump,2017-05-10,38,55,1/20/2017,110,,,
Trump,2017-05-13,39,56,1/20/2017,113,,,
Trump,2017-05-16,38,57,1/20/2017,116,,,
Trump,2017-05-19,37,56,1/20/2017,119,,,
Trump,2017-05-22,38,56,1/20/2017,122,,,
Trump,2017-05-25,41,54,1/20/2017,125,,,
Trump,2017-05-28,42,53,1/20/2017,128,,,
Trump,2017-05-31,40,54,1/20/2017,131,,,2.3
Trump,2017-06-03,36,58,1/20/2017,134,,,
Trump,2017-06-06,38,57,1/20/2017,137,,,
Trump,2017-06-09,39,56,1/20/2017,140,,,
Trump,2017-06-12,36,60,1/20/2017,143,,,
Trump,2017-06-15,38,57,1/20/2017,146,,,
Trump,2017-06-18,38,56,1/20/2017,149,,,
Trump,2017-06-21,39,56,1/20/2017,152,,,
Trump,2017-06-24,38,57,1/20/2017,155,,,
Trump,2017-06-27,39,56,1/20/2017,158,,,
Trump,2017-06-30,38,57,1/20/2017,161,,,2.3
Trump,2017-07-03,37,57,1/20/2017,164,,,
Trump,2017-07-07,38,56,1/20/2017,168,,,
Trump,2017-07-10,40,55,1/20/2017,171,,,
Trump,2017-07-14,38,57,1/20/2017,175,,,
Trump,2017-07-17,38,56,1/20/2017,178,,,
Trump,2017-07-20,37,58,1/20/2017,181,,,
Trump,2017-07-23,37,58,1/20/2017,184,,,
Trump,2017-07-26,39,55,1/20/2017,187,,,
Trump,2017-07-29,38,57,1/20/2017,190,,,
Trump,2017-08-01,36,60,1/20/2017,193,245.519,4.4,
Trump,2017-08-04,37,55,1/20/2017,196,,,
Trump,2017-08-07,37,59,1/20/2017,199,,,
Trump,2017-08-10,37,56,1/20/2017,202,,,
Trump,2017-08-13,34,61,1/20/2017,205,,,
Trump,2017-08-16,37,57,1/20/2017,208,,,
Trump,2017-08-19,36,58,1/20/2017,211,,,
Trump,2017-08-22,35,59,1/20/2017,214,,,
Trump,2017-08-25,35,60,1/20/2017,217,,,
Trump,2017-08-28,35,60,1/20/2017,220,,,
Trump,2017-08-31,34,61,1/20/2017,223,,,3.2
Trump,2017-09-03,38,56,1/20/2017,226,,,
Trump,2017-09-06,36,57,1/20/2017,229,,,
Trump,2017-09-09,38,56,1/20/2017,232,,,
Trump,2017-09-12,37,57,1/20/2017,235,,,
Trump,2017-09-15,36,59,1/20/2017,238,,,
Trump,2017-09-18,39,55,1/20/2017,241,,,
Trump,2017-09-21,38,56,1/20/2017,244,,,
Trump,2017-09-24,39,54,1/20/2017,247,,,
Trump,2017-09-27,36,59,1/20/2017,250,,,
Trump,2017-09-30,38,57,1/20/2017,253,,,3.2
Trump,2017-10-03,39,57,1/20/2017,256,,,
Trump,2017-10-06,39,56,1/20/2017,259,,,
Trump,2017-10-09,36,58,1/20/2017,262,,,
Trump,2017-10-12,39,54,1/20/2017,265,,,
Trump,2017-10-15,36,59,1/20/2017,268,,,
Trump,2017-10-18,36,59,1/20/2017,271,,,
Trump,2017-10-21,36,58,1/20/2017,274,,,
Trump,2017-10-24,36,59,1/20/2017,277,,,
Trump,2017-10-27,36,59,1/20/2017,280,,,
Trump,2017-10-30,34,62,1/20/2017,283,,,
Trump,2017-11-02,39,57,1/20/2017,286,,,
Trump,2017-11-05,37,57,1/20/2017,289,,,
Trump,2017-11-08,37,57,1/20/2017,292,,,
Trump,2017-11-11,39,55,1/20/2017,295,,,
Trump,2017-11-14,37,57,1/20/2017,298,,,
Trump,2017-11-17,39,56,1/20/2017,301,,,
Trump,2017-11-20,36,57,1/20/2017,304,,,
Trump,2017-11-24,38,55,1/20/2017,308,,,
Trump,2017-11-27,37,56,1/20/2017,311,,,
Trump,2017-11-30,34,60,1/20/2017,314,,,4.6
Trump,2017-12-03,35,60,1/20/2017,317,,,
Trump,2017-12-06,37,59,1/20/2017,320,,,
Trump,2017-12-09,36,59,1/20/2017,323,,,
Trump,2017-12-12,36,59,1/20/2017,326,,,
